Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d072021-0min-H2O2-S7Y1-R2,0min,0min,D1.fcs,D1,Experiment,None,,cell,FSC-H,FSC-W,29208,58,503.586,97.360,97.360,447961,93,419999,87,402532,86,138392.82,27.67,30.89,29.65,117083.14,11.86,27.88,13.63
d072021-0min-H2O2-S7Y1-R2,0min,0min,D3.fcs,D3,Experiment,None,N/A,All Events,N/A,N/A,30000,38,789.474,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d072021-0min-H2O2-S7Y1-R2,0min,0min,D3.fcs,D3,Experiment,None,,cell,FSC-H,SSC-H,28702,38,755.316,95.673,95.673,476437,131993,445694,121569,377927,123876,149223.29,51313.79,31.32,38.88,139930.75,37463.08,31.40,30.82
d072021-0min-H2O2-S7Y1-R2,0min,0min,D3.fcs,D3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16764,38,441.158,55.880,99.875,445816,462275,424776,434221,371702,384089,116109.43,137519.47,26.04,29.75,109561.17,131410.25,25.79,30.26
d072021-0min-H2O2-S7Y1-R2,0min,0min,D3.fcs,D3,Experiment,None,,single cell,FSC-H,FSC-A,16785,38,441.711,55.950,55.950,446162,462786,424963,434455,371702,384089,116547.95,138249.13,26.12,29.87,109706.47,131666.74,25.82,30.31
d072021-0min-H2O2-S7Y1-R2,0min,0min,D3.fcs,D3,Experiment,None,,CTA1-GFP,BL1-H,,16764,38,441.158,55.880,55.880,5801,N/A,4769,N/A,5428,N/A,4053.27,N/A,69.87,N/A,2512.27,N/A,52.68,N/A
d072021-0min-H2O2-S7Y1-R2,0min,0min,D3.fcs,D3,Experiment,None,,single cell,FSC-H,FSC-W,16785,38,441.711,55.950,58.480,446162,85,424963,83,371702,86,116547.95,8.35,26.12,9.88,109706.47,7.41,25.82,8.93
d072021-0min-H2O2-S7Y1-R2,0min,0min,D3.fcs,D3,Experiment,None,,cell,FSC-H,FSC-W,28702,38,755.316,95.673,95.673,476437,101,445694,90,377927,92,149223.29,40.99,31.32,40.55,139930.75,14.83,31.40,16.47
d072021-0min-H2O2-S7Y1-R2,0min,0min,E1.fcs,E1,Experiment,None,N/A,All Events,N/A,N/A,30000,39,769.231,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d072021-0min-H2O2-S7Y1-R2,0min,0min,E1.fcs,E1,Experiment,None,,cell,FSC-H,SSC-H,28294,39,725.487,94.313,94.313,443902,130594,414235,119486,388147,121805,147689.85,51443.00,33.27,39.39,129302.73,38560.94,31.21,32.27
