Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d011924-0min-Rev2468-R3,0min,0min,B2.fcs,B2,Experiment,None,,cell,FSC-H,FSC-W,27960,37,755.676,93.200,93.200,558806,111,537331,101,465810,87,152598.73,34.81,27.31,31.22,156575.90,22.24,29.14,22.02
d011924-0min-Rev2468-R3,0min,0min,B2.fcs,B2,Experiment,None,,Voltage,BL1-H,,14004,37,378.486,46.680,46.680,4642,N/A,4357,N/A,3440,N/A,1115.66,N/A,24.03,N/A,1076.37,N/A,24.70,N/A
d011924-0min-Rev2468-R3,0min,0min,C1.fcs,C1,Experiment,None,N/A,All Events,N/A,N/A,30000,33,909.091,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d011924-0min-Rev2468-R3,0min,0min,C1.fcs,C1,Experiment,None,,cell,FSC-H,SSC-H,28483,33,863.121,94.943,94.943,545468,122131,520676,114995,488465,115748,151045.98,43157.26,27.69,35.34,150055.43,33483.04,28.82,29.12
d011924-0min-Rev2468-R3,0min,0min,C1.fcs,C1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14588,33,442.061,48.627,99.959,481397,495104,473168,481700,451563,445623,103484.95,122653.22,21.50,24.77,102552.92,125258.94,21.67,26.00
d011924-0min-Rev2468-R3,0min,0min,C1.fcs,C1,Experiment,None,,single cell,FSC-H,FSC-A,14594,33,442.242,48.647,48.647,481516,495261,473219,481759,451563,445623,103657.46,122875.59,21.53,24.81,102630.02,125328.62,21.69,26.01
d011924-0min-Rev2468-R3,0min,0min,C1.fcs,C1,Experiment,None,,CTA1-GFP,BL1-H,,14588,33,442.061,48.627,48.627,1031,N/A,916,N/A,518,N/A,604.24,N/A,58.63,N/A,536.70,N/A,58.59,N/A
d011924-0min-Rev2468-R3,0min,0min,C1.fcs,C1,Experiment,None,,single cell,FSC-H,FSC-W,14594,33,442.242,48.647,51.238,481516,89,473219,88,451563,86,103657.46,7.58,21.53,8.53,102630.02,7.41,21.69,8.42
d011924-0min-Rev2468-R3,0min,0min,C1.fcs,C1,Experiment,None,,cell,FSC-H,FSC-W,28483,33,863.121,94.943,94.943,545468,109,520676,99,488465,86,151045.98,33.99,27.69,31.09,150055.43,19.27,28.82,19.47
d011924-0min-Rev2468-R3,0min,0min,C1.fcs,C1,Experiment,None,,Voltage,BL1-H,,1032,33,31.273,3.440,3.440,4166,N/A,3881,N/A,3303,N/A,899.07,N/A,21.58,N/A,692.37,N/A,17.84,N/A
d011924-0min-Rev2468-R3,0min,0min,C2.fcs,C2,Experiment,None,N/A,All Events,N/A,N/A,30000,37,810.811,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d011924-0min-Rev2468-R3,0min,0min,C2.fcs,C2,Experiment,None,,cell,FSC-H,SSC-H,28088,37,759.135,93.627,93.627,553283,122800,528204,116142,496631,117737,151372.40,42620.58,27.36,34.71,152440.19,33939.68,28.86,29.22
d011924-0min-Rev2468-R3,0min,0min,C2.fcs,C2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13754,37,371.730,45.847,99.971,486920,501532,479882,488932,435146,459807,103964.79,123905.39,21.35,24.71,103835.37,127428.73,21.64,26.06
